event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),quantity_lift,quantity_lift_pct,revenue_before_promo,discounted_price,revenue_after_promo,promo_effectiveness,is_successful_promo
ea384f,STBLR-7,CAMP_SAN_01,P10,50,25% OFF,40,33,-7,-17.5,2000,37.5,1237.5,-762.5,Unsuccessful
9fcb92,STMDU-2,CAMP_DIW_01,P15,3000,500 Cashback,315,976,661,209.84,945000,2500.0,2440000.0,1495000.0,Successful
b97eb0,STBLR-2,CAMP_SAN_01,P11,190,50% OFF,49,68,19,38.78,9310,95.0,6460.0,-2850.0,Unsuccessful
90110c,STHYD-0,CAMP_SAN_01,P04,370,BOGOF,412,1615,1203,291.99,152440,185.0,298775.0,146335.0,Successful
72eed8,STHYD-4,CAMP_DIW_01,P04,290,25% OFF,376,360,-16,-4.26,109040,217.5,78300.0,-30740.0,Unsuccessful
d552e3,STMDU-3,CAMP_SAN_01,P12,62,50% OFF,45,53,8,17.78,2790,31.0,1643.0,-1147.0,Unsuccessful
74399f,STMYS-3,CAMP_DIW_01,P13,350,BOGOF,73,282,209,286.3,25550,175.0,49350.0,23800.0,Successful
f9b0ef,STVJD-0,CAMP_DIW_01,P05,55,25% OFF,56,54,-2,-3.57,3080,41.25,2227.5,-852.5,Unsuccessful
b838cd,STTRV-1,CAMP_DIW_01,P01,172,33% OFF,147,214,67,45.58,25284,115.24000000000001,24661.36,-622.6399999999994,Unsuccessful
191614,STMYS-3,CAMP_DIW_01,P10,65,50% OFF,103,109,6,5.83,6695,32.5,3542.5,-3152.5,Unsuccessful
15265d,STCHE-5,CAMP_SAN_01,P12,62,50% OFF,58,65,7,12.07,3596,31.0,2015.0,-1581.0,Unsuccessful
166989,STCBE-1,CAMP_SAN_01,P01,172,33% OFF,169,206,37,21.89,29068,115.24000000000001,23739.440000000002,-5328.559999999998,Unsuccessful
18f69b,STMLR-2,CAMP_DIW_01,P10,65,50% OFF,61,68,7,11.48,3965,32.5,2210.0,-1755.0,Unsuccessful
2cc7f0,STMDU-3,CAMP_SAN_01,P02,860,33% OFF,457,548,91,19.91,393020,576.2,315757.60000000003,-77262.39999999997,Unsuccessful
f65a1e,STVSK-4,CAMP_DIW_01,P04,290,25% OFF,255,196,-59,-23.14,73950,217.5,42630.0,-31320.0,Unsuccessful
bff226,STCBE-1,CAMP_DIW_01,P06,415,25% OFF,57,44,-13,-22.81,23655,311.25,13695.0,-9960.0,Unsuccessful
d0356d,STCHE-0,CAMP_DIW_01,P08,1190,BOGOF,45,152,107,237.78,53550,595.0,90440.0,36890.0,Successful
262ff3,STVSK-0,CAMP_DIW_01,P13,350,BOGOF,47,161,114,242.55,16450,175.0,28175.0,11725.0,Successful
0953d7,STVSK-1,CAMP_SAN_01,P02,860,33% OFF,387,530,143,36.95,332820,576.2,305386.0,-27434.0,Unsuccessful
d2a08d,STCHE-5,CAMP_DIW_01,P10,65,50% OFF,141,157,16,11.35,9165,32.5,5102.5,-4062.5,Unsuccessful
d33904,STMYS-3,CAMP_DIW_01,P07,300,BOGOF,59,233,174,294.92,17700,150.0,34950.0,17250.0,Successful
13fd74,STMDU-3,CAMP_DIW_01,P05,55,25% OFF,64,58,-6,-9.38,3520,41.25,2392.5,-1127.5,Unsuccessful
c3ae5a,STBLR-1,CAMP_SAN_01,P11,190,50% OFF,39,55,16,41.03,7410,95.0,5225.0,-2185.0,Unsuccessful
2384f8,STMYS-0,CAMP_DIW_01,P09,110,50% OFF,70,87,17,24.29,7700,55.0,4785.0,-2915.0,Unsuccessful
14f79d,STVSK-1,CAMP_DIW_01,P04,290,25% OFF,252,196,-56,-22.22,73080,217.5,42630.0,-30450.0,Unsuccessful
89bbca,STCBE-4,CAMP_DIW_01,P13,350,BOGOF,42,128,86,204.76,14700,175.0,22400.0,7700.0,Successful
61f82c,STBLR-5,CAMP_DIW_01,P11,190,50% OFF,63,81,18,28.57,11970,95.0,7695.0,-4275.0,Unsuccessful
bcad3c,STMDU-0,CAMP_DIW_01,P01,172,33% OFF,201,305,104,51.74,34572,115.24000000000001,35148.200000000004,576.2000000000044,Successful
2749b0,STCHE-5,CAMP_SAN_01,P11,190,50% OFF,34,39,5,14.71,6460,95.0,3705.0,-2755.0,Unsuccessful
9ce293,STMDU-1,CAMP_SAN_01,P03,200,BOGOF,255,1009,754,295.69,51000,100.0,100900.0,49900.0,Successful
93dff2,STBLR-3,CAMP_DIW_01,P03,156,25% OFF,390,308,-82,-21.03,60840,117.0,36036.0,-24804.0,Unsuccessful
339bf7,STCHE-5,CAMP_DIW_01,P05,55,25% OFF,127,109,-18,-14.17,6985,41.25,4496.25,-2488.75,Unsuccessful
5c8834,STBLR-2,CAMP_SAN_01,P05,55,25% OFF,24,19,-5,-20.83,1320,41.25,783.75,-536.25,Unsuccessful
4162d7,STHYD-2,CAMP_DIW_01,P05,55,25% OFF,110,86,-24,-21.82,6050,41.25,3547.5,-2502.5,Unsuccessful
60170c,STHYD-4,CAMP_DIW_01,P08,1190,BOGOF,63,208,145,230.16,74970,595.0,123760.0,48790.0,Successful
4fbcf6,STHYD-1,CAMP_SAN_01,P06,415,25% OFF,27,22,-5,-18.52,11205,311.25,6847.5,-4357.5,Unsuccessful
1f1b71,STMDU-3,CAMP_SAN_01,P01,172,33% OFF,214,267,53,24.77,36808,115.24000000000001,30769.08,-6038.919999999998,Unsuccessful
96a556,STBLR-1,CAMP_DIW_01,P02,860,33% OFF,358,537,179,50.0,307880,576.2,309419.4,1539.4000000000233,Successful
6846a8,STVSK-0,CAMP_DIW_01,P04,290,25% OFF,201,174,-27,-13.43,58290,217.5,37845.0,-20445.0,Unsuccessful
0a453f,STMYS-0,CAMP_DIW_01,P03,156,25% OFF,301,264,-37,-12.29,46956,117.0,30888.0,-16068.0,Unsuccessful
fcee36,STMYS-0,CAMP_SAN_01,P12,62,50% OFF,66,92,26,39.39,4092,31.0,2852.0,-1240.0,Unsuccessful
58ce38,STBLR-3,CAMP_SAN_01,P13,350,BOGOF,118,455,337,285.59,41300,175.0,79625.0,38325.0,Successful
4a5884,STHYD-0,CAMP_SAN_01,P12,62,50% OFF,57,90,33,57.89,3534,31.0,2790.0,-744.0,Unsuccessful
e7769b,STHYD-5,CAMP_DIW_01,P15,3000,500 Cashback,357,1046,689,193.0,1071000,2500.0,2615000.0,1544000.0,Successful
27c86c,STBLR-2,CAMP_DIW_01,P06,415,25% OFF,92,81,-11,-11.96,38180,311.25,25211.25,-12968.75,Unsuccessful
f35446,STTRV-0,CAMP_DIW_01,P09,110,50% OFF,33,43,10,30.3,3630,55.0,2365.0,-1265.0,Unsuccessful
4a42f9,STBLR-7,CAMP_DIW_01,P08,1190,BOGOF,49,186,137,279.59,58310,595.0,110670.0,52360.0,Successful
9413a7,STHYD-3,CAMP_DIW_01,P11,190,50% OFF,80,124,44,55.0,15200,95.0,11780.0,-3420.0,Unsuccessful
b97dfe,STBLR-2,CAMP_DIW_01,P07,300,BOGOF,56,196,140,250.0,16800,150.0,29400.0,12600.0,Successful
950a84,STBLR-9,CAMP_SAN_01,P11,190,50% OFF,52,73,21,40.38,9880,95.0,6935.0,-2945.0,Unsuccessful
686a37,STBLR-0,CAMP_SAN_01,P14,1020,BOGOF,85,350,265,311.76,86700,510.0,178500.0,91800.0,Successful
f0500d,STCHE-6,CAMP_DIW_01,P09,110,50% OFF,66,82,16,24.24,7260,55.0,4510.0,-2750.0,Unsuccessful
c16abb,STCHE-7,CAMP_SAN_01,P08,1190,BOGOF,42,186,144,342.86,49980,595.0,110670.0,60690.0,Successful
581ca5,STMDU-0,CAMP_SAN_01,P13,350,BOGOF,90,371,281,312.22,31500,175.0,64925.0,33425.0,Successful
36968d,STMDU-1,CAMP_SAN_01,P02,860,33% OFF,289,404,115,39.79,248540,576.2,232784.80000000002,-15755.199999999983,Unsuccessful
f8a417,STCBE-4,CAMP_SAN_01,P12,62,50% OFF,37,53,16,43.24,2294,31.0,1643.0,-651.0,Unsuccessful
400cab,STCHE-4,CAMP_SAN_01,P02,860,33% OFF,642,918,276,42.99,552120,576.2,528951.6000000001,-23168.399999999907,Unsuccessful
ef7122,STMLR-1,CAMP_DIW_01,P15,3000,500 Cashback,211,614,403,191.0,633000,2500.0,1535000.0,902000.0,Successful
66b476,STBLR-6,CAMP_DIW_01,P10,65,50% OFF,103,160,57,55.34,6695,32.5,5200.0,-1495.0,Unsuccessful
5bbf38,STBLR-0,CAMP_DIW_01,P09,110,50% OFF,78,104,26,33.33,8580,55.0,5720.0,-2860.0,Unsuccessful
e67501,STVSK-4,CAMP_SAN_01,P13,350,BOGOF,85,215,130,152.94,29750,175.0,37625.0,7875.0,Successful
3.14E+36,STCBE-4,CAMP_DIW_01,P04,290,25% OFF,252,226,-26,-10.32,73080,217.5,49155.0,-23925.0,Unsuccessful
98d4e3,STMLR-2,CAMP_SAN_01,P13,350,BOGOF,70,281,211,301.43,24500,175.0,49175.0,24675.0,Successful
60229b,STCBE-3,CAMP_DIW_01,P01,172,33% OFF,241,404,163,67.63,41452,115.24000000000001,46556.96000000001,5104.960000000006,Successful
35a25f,STBLR-9,CAMP_DIW_01,P11,190,50% OFF,75,98,23,30.67,14250,95.0,9310.0,-4940.0,Unsuccessful
4cf56a,STBLR-9,CAMP_DIW_01,P04,290,25% OFF,311,304,-7,-2.25,90190,217.5,66120.0,-24070.0,Unsuccessful
4d3722,STMLR-0,CAMP_DIW_01,P04,290,25% OFF,175,150,-25,-14.29,50750,217.5,32625.0,-18125.0,Unsuccessful
5e59a1,STTRV-0,CAMP_SAN_01,P05,55,25% OFF,12,11,-1,-8.33,660,41.25,453.75,-206.25,Unsuccessful
0f8686,STVSK-0,CAMP_SAN_01,P07,300,BOGOF,24,92,68,283.33,7200,150.0,13800.0,6600.0,Successful
c092d4,STBLR-4,CAMP_DIW_01,P07,300,BOGOF,70,243,173,247.14,21000,150.0,36450.0,15450.0,Successful
24541f,STBLR-1,CAMP_SAN_01,P13,350,BOGOF,111,290,179,161.26,38850,175.0,50750.0,11900.0,Successful
8.31E+08,STCBE-2,CAMP_DIW_01,P08,1190,BOGOF,33,129,96,290.91,39270,595.0,76755.0,37485.0,Successful
ebbe5d,STCHE-2,CAMP_SAN_01,P06,415,25% OFF,25,22,-3,-12.0,10375,311.25,6847.5,-3527.5,Unsuccessful
2ae8b8,STCBE-2,CAMP_SAN_01,P10,50,25% OFF,22,18,-4,-18.18,1100,37.5,675.0,-425.0,Unsuccessful
dafaa4,STVJD-1,CAMP_SAN_01,P05,55,25% OFF,13,9,-4,-30.77,715,41.25,371.25,-343.75,Unsuccessful
4f757f,STMYS-1,CAMP_SAN_01,P13,350,BOGOF,129,540,411,318.6,45150,175.0,94500.0,49350.0,Successful
0894b7,STCHE-3,CAMP_SAN_01,P08,1190,BOGOF,46,203,157,341.3,54740,595.0,120785.0,66045.0,Successful
a80b87,STVSK-0,CAMP_DIW_01,P11,190,50% OFF,49,76,27,55.1,9310,95.0,7220.0,-2090.0,Unsuccessful
3f9b4d,STHYD-5,CAMP_SAN_01,P09,90,25% OFF,66,62,-4,-6.06,5940,67.5,4185.0,-1755.0,Unsuccessful
6ed2f5,STBLR-4,CAMP_DIW_01,P13,350,BOGOF,84,285,201,239.29,29400,175.0,49875.0,20475.0,Successful
1.53E+07,STCHE-7,CAMP_SAN_01,P12,62,50% OFF,67,95,28,41.79,4154,31.0,2945.0,-1209.0,Unsuccessful
855f49,STBLR-3,CAMP_SAN_01,P04,370,BOGOF,481,1890,1409,292.93,177970,185.0,349650.0,171680.0,Successful
4a8c38,STCHE-0,CAMP_SAN_01,P04,370,BOGOF,469,1861,1392,296.8,173530,185.0,344285.0,170755.0,Successful
1a1a02,STBLR-0,CAMP_SAN_01,P04,370,BOGOF,465,2064,1599,343.87,172050,185.0,381840.0,209790.0,Successful
1a4a61,STCHE-1,CAMP_SAN_01,P06,415,25% OFF,36,29,-7,-19.44,14940,311.25,9026.25,-5913.75,Unsuccessful
aeed36,STBLR-6,CAMP_SAN_01,P12,62,50% OFF,54,83,29,53.7,3348,31.0,2573.0,-775.0,Unsuccessful
e23132,STVJD-0,CAMP_DIW_01,P08,1190,BOGOF,26,86,60,230.77,30940,595.0,51170.0,20230.0,Successful
d76198,STCHE-4,CAMP_DIW_01,P08,1190,BOGOF,54,213,159,294.44,64260,595.0,126735.0,62475.0,Successful
0ae76a,STMLR-1,CAMP_SAN_01,P11,190,50% OFF,21,30,9,42.86,3990,95.0,2850.0,-1140.0,Unsuccessful
ce39e4,STMLR-1,CAMP_DIW_01,P13,350,BOGOF,42,145,103,245.24,14700,175.0,25375.0,10675.0,Successful
8869,STCBE-4,CAMP_SAN_01,P13,350,BOGOF,75,200,125,166.67,26250,175.0,35000.0,8750.0,Successful
fcf54a,STCHE-7,CAMP_DIW_01,P04,290,25% OFF,348,334,-14,-4.02,100920,217.5,72645.0,-28275.0,Unsuccessful
0b9826,STHYD-6,CAMP_DIW_01,P11,190,50% OFF,57,71,14,24.56,10830,95.0,6745.0,-4085.0,Unsuccessful
fbab9b,STMYS-1,CAMP_DIW_01,P01,172,33% OFF,334,591,257,76.95,57448,115.24000000000001,68106.84000000001,10658.840000000011,Successful
e2c229,STTRV-1,CAMP_SAN_01,P15,3000,500 Cashback,54,125,71,131.48,162000,2500.0,312500.0,150500.0,Successful
2e48c4,STVSK-0,CAMP_DIW_01,P09,110,50% OFF,50,76,26,52.0,5500,55.0,4180.0,-1320.0,Unsuccessful
171bbb,STTRV-0,CAMP_SAN_01,P15,3000,500 Cashback,79,171,92,116.46,237000,2500.0,427500.0,190500.0,Successful
ace471,STMDU-0,CAMP_SAN_01,P04,370,BOGOF,273,1201,928,339.93,101010,185.0,222185.0,121175.0,Successful
a26e60,STTRV-1,CAMP_DIW_01,P13,350,BOGOF,36,122,86,238.89,12600,175.0,21350.0,8750.0,Successful
cb43c4,STCHE-0,CAMP_SAN_01,P14,1020,BOGOF,106,424,318,300.0,108120,510.0,216240.0,108120.0,Successful
ba72b1,STMDU-1,CAMP_SAN_01,P05,55,25% OFF,15,12,-3,-20.0,825,41.25,495.0,-330.0,Unsuccessful
e89f85,STCBE-1,CAMP_SAN_01,P05,55,25% OFF,25,18,-7,-28.0,1375,41.25,742.5,-632.5,Unsuccessful
c95efb,STBLR-7,CAMP_DIW_01,P15,3000,500 Cashback,416,1389,973,233.89,1248000,2500.0,3472500.0,2224500.0,Successful
dec49d,STMDU-2,CAMP_SAN_01,P05,55,25% OFF,21,17,-4,-19.05,1155,41.25,701.25,-453.75,Unsuccessful
a5800c,STMYS-3,CAMP_SAN_01,P12,62,50% OFF,60,67,7,11.67,3720,31.0,2077.0,-1643.0,Unsuccessful
5d5637,STCHE-0,CAMP_DIW_01,P09,110,50% OFF,94,119,25,26.6,10340,55.0,6545.0,-3795.0,Unsuccessful
f9d2c6,STBLR-9,CAMP_SAN_01,P14,1020,BOGOF,111,429,318,286.49,113220,510.0,218790.0,105570.0,Successful
0ee55a,STHYD-5,CAMP_DIW_01,P06,415,25% OFF,82,80,-2,-2.44,34030,311.25,24900.0,-9130.0,Unsuccessful
1192bc,STCBE-4,CAMP_DIW_01,P11,190,50% OFF,59,79,20,33.9,11210,95.0,7505.0,-3705.0,Unsuccessful
be65d7,STTRV-0,CAMP_DIW_01,P12,62,50% OFF,54,68,14,25.93,3348,31.0,2108.0,-1240.0,Unsuccessful
6bb477,STHYD-1,CAMP_DIW_01,P04,290,25% OFF,318,276,-42,-13.21,92220,217.5,60030.0,-32190.0,Unsuccessful
a2d32f,STVSK-3,CAMP_SAN_01,P09,90,25% OFF,39,31,-8,-20.51,3510,67.5,2092.5,-1417.5,Unsuccessful
5f29e7,STMLR-1,CAMP_DIW_01,P12,62,50% OFF,71,90,19,26.76,4402,31.0,2790.0,-1612.0,Unsuccessful
802dfa,STBLR-3,CAMP_SAN_01,P07,300,BOGOF,54,217,163,301.85,16200,150.0,32550.0,16350.0,Successful
0b38d9,STMYS-3,CAMP_DIW_01,P08,1190,BOGOF,29,115,86,296.55,34510,595.0,68425.0,33915.0,Successful
f013a9,STMYS-2,CAMP_SAN_01,P14,1020,BOGOF,105,276,171,162.86,107100,510.0,140760.0,33660.0,Successful
ea916f,STTRV-0,CAMP_SAN_01,P10,50,25% OFF,18,16,-2,-11.11,900,37.5,600.0,-300.0,Unsuccessful
2.70E+61,STHYD-1,CAMP_DIW_01,P05,55,25% OFF,110,96,-14,-12.73,6050,41.25,3960.0,-2090.0,Unsuccessful
bd3f78,STHYD-0,CAMP_DIW_01,P11,190,50% OFF,68,104,36,52.94,12920,95.0,9880.0,-3040.0,Unsuccessful
feadc3,STCBE-0,CAMP_SAN_01,P05,55,25% OFF,21,19,-2,-9.52,1155,41.25,783.75,-371.25,Unsuccessful
f41256,STMLR-1,CAMP_SAN_01,P15,3000,500 Cashback,58,128,70,120.69,174000,2500.0,320000.0,146000.0,Successful
f25735,STBLR-3,CAMP_DIW_01,P09,110,50% OFF,66,85,19,28.79,7260,55.0,4675.0,-2585.0,Unsuccessful
5729c0,STMYS-2,CAMP_SAN_01,P04,370,BOGOF,240,636,396,165.0,88800,185.0,117660.0,28860.0,Successful
cf4f71,STHYD-0,CAMP_SAN_01,P01,172,33% OFF,250,382,132,52.8,43000,115.24000000000001,44021.68,1021.6800000000003,Successful
60ba75,STVJD-0,CAMP_SAN_01,P13,350,BOGOF,60,234,174,290.0,21000,175.0,40950.0,19950.0,Successful
6bce12,STMYS-0,CAMP_SAN_01,P07,300,BOGOF,46,120,74,160.87,13800,150.0,18000.0,4200.0,Successful
25902,STMYS-2,CAMP_DIW_01,P11,190,50% OFF,70,93,23,32.86,13300,95.0,8835.0,-4465.0,Unsuccessful
1dd472,STMLR-1,CAMP_SAN_01,P04,370,BOGOF,220,886,666,302.73,81400,185.0,163910.0,82510.0,Successful
f94f2f,STTRV-1,CAMP_DIW_01,P08,1190,BOGOF,28,92,64,228.57,33320,595.0,54740.0,21420.0,Successful
802b3c,STBLR-1,CAMP_DIW_01,P15,3000,500 Cashback,369,1007,638,172.9,1107000,2500.0,2517500.0,1410500.0,Successful
4aa7ef,STHYD-1,CAMP_DIW_01,P07,300,BOGOF,59,176,117,198.31,17700,150.0,26400.0,8700.0,Successful
4e0e90,STVSK-2,CAMP_DIW_01,P12,62,50% OFF,80,124,44,55.0,4960,31.0,3844.0,-1116.0,Unsuccessful
9155d1,STTRV-1,CAMP_DIW_01,P11,190,50% OFF,33,43,10,30.3,6270,95.0,4085.0,-2185.0,Unsuccessful
f1421a,STMDU-2,CAMP_SAN_01,P09,90,25% OFF,49,39,-10,-20.41,4410,67.5,2632.5,-1777.5,Unsuccessful
fb29d7,STMYS-3,CAMP_SAN_01,P06,415,25% OFF,28,23,-5,-17.86,11620,311.25,7158.75,-4461.25,Unsuccessful
18c9f4,STBLR-1,CAMP_DIW_01,P03,156,25% OFF,385,369,-16,-4.16,60060,117.0,43173.0,-16887.0,Unsuccessful
2abe5e,STCHE-6,CAMP_SAN_01,P06,415,25% OFF,40,28,-12,-30.0,16600,311.25,8715.0,-7885.0,Unsuccessful
4a77da,STMLR-0,CAMP_SAN_01,P02,860,33% OFF,243,332,89,36.63,208980,576.2,191298.40000000002,-17681.599999999977,Unsuccessful
d46611,STMLR-2,CAMP_DIW_01,P05,55,25% OFF,47,40,-7,-14.89,2585,41.25,1650.0,-935.0,Unsuccessful
30b66a,STBLR-7,CAMP_DIW_01,P11,190,50% OFF,84,131,47,55.95,15960,95.0,12445.0,-3515.0,Unsuccessful
e0a83a,STBLR-8,CAMP_DIW_01,P07,300,BOGOF,63,221,158,250.79,18900,150.0,33150.0,14250.0,Successful
e78335,STMDU-1,CAMP_DIW_01,P03,156,25% OFF,281,244,-37,-13.17,43836,117.0,28548.0,-15288.0,Unsuccessful
a16acc,STBLR-4,CAMP_SAN_01,P11,190,50% OFF,43,59,16,37.21,8170,95.0,5605.0,-2565.0,Unsuccessful
250dee,STCHE-0,CAMP_SAN_01,P01,172,33% OFF,237,341,104,43.88,40764,115.24000000000001,39296.840000000004,-1467.1599999999962,Unsuccessful
62769f,STMDU-3,CAMP_SAN_01,P05,55,25% OFF,16,12,-4,-25.0,880,41.25,495.0,-385.0,Unsuccessful
8d7458,STCBE-1,CAMP_DIW_01,P12,62,50% OFF,98,109,11,11.22,6076,31.0,3379.0,-2697.0,Unsuccessful
6bf19b,STTRV-1,CAMP_DIW_01,P04,290,25% OFF,169,160,-9,-5.33,49010,217.5,34800.0,-14210.0,Unsuccessful
10a8b7,STMYS-2,CAMP_SAN_01,P12,62,50% OFF,61,87,26,42.62,3782,31.0,2697.0,-1085.0,Unsuccessful
bcffbb,STCBE-0,CAMP_DIW_01,P11,190,50% OFF,36,56,20,55.56,6840,95.0,5320.0,-1520.0,Unsuccessful
bea96f,STVSK-2,CAMP_SAN_01,P14,1020,BOGOF,64,250,186,290.62,65280,510.0,127500.0,62220.0,Successful
ebd35e,STBLR-8,CAMP_DIW_01,P04,290,25% OFF,323,251,-72,-22.29,93670,217.5,54592.5,-39077.5,Unsuccessful
b7f012,STMYS-2,CAMP_SAN_01,P15,3000,500 Cashback,118,208,90,76.27,354000,2500.0,520000.0,166000.0,Successful
b79118,STVSK-3,CAMP_DIW_01,P04,290,25% OFF,236,210,-26,-11.02,68440,217.5,45675.0,-22765.0,Unsuccessful
657a95,STCHE-4,CAMP_DIW_01,P12,62,50% OFF,126,168,42,33.33,7812,31.0,5208.0,-2604.0,Unsuccessful
f41ca1,STCBE-2,CAMP_DIW_01,P07,300,BOGOF,42,166,124,295.24,12600,150.0,24900.0,12300.0,Successful
4d8607,STCHE-0,CAMP_DIW_01,P03,156,25% OFF,323,293,-30,-9.29,50388,117.0,34281.0,-16107.0,Unsuccessful
ffcda1,STVJD-0,CAMP_DIW_01,P11,190,50% OFF,42,55,13,30.95,7980,95.0,5225.0,-2755.0,Unsuccessful
c6e3ae,STCHE-0,CAMP_SAN_01,P13,350,BOGOF,117,457,340,290.6,40950,175.0,79975.0,39025.0,Successful
a9d059,STCHE-7,CAMP_DIW_01,P14,1020,BOGOF,50,202,152,304.0,51000,510.0,103020.0,52020.0,Successful
f21f4c,STVSK-3,CAMP_DIW_01,P09,110,50% OFF,50,58,8,16.0,5500,55.0,3190.0,-2310.0,Unsuccessful
de0a50,STCHE-7,CAMP_SAN_01,P05,55,25% OFF,28,26,-2,-7.14,1540,41.25,1072.5,-467.5,Unsuccessful
eae38f,STVJD-1,CAMP_SAN_01,P13,350,BOGOF,73,286,213,291.78,25550,175.0,50050.0,24500.0,Successful
1c7c7f,STBLR-8,CAMP_DIW_01,P14,1020,BOGOF,52,178,126,242.31,53040,510.0,90780.0,37740.0,Successful
7f6f08,STBLR-7,CAMP_SAN_01,P05,55,25% OFF,24,20,-4,-16.67,1320,41.25,825.0,-495.0,Unsuccessful
f63299,STVSK-0,CAMP_DIW_01,P02,860,33% OFF,301,526,225,74.75,258860,576.2,303081.2,44221.20000000001,Successful
cfeac1,STHYD-6,CAMP_SAN_01,P14,1020,BOGOF,100,396,296,296.0,102000,510.0,201960.0,99960.0,Successful
15b3a7,STMYS-3,CAMP_DIW_01,P05,55,25% OFF,94,84,-10,-10.64,5170,41.25,3465.0,-1705.0,Unsuccessful
8e6e77,STBLR-0,CAMP_SAN_01,P08,1190,BOGOF,37,156,119,321.62,44030,595.0,92820.0,48790.0,Successful
fc2f67,STBLR-5,CAMP_SAN_01,P06,415,25% OFF,34,27,-7,-20.59,14110,311.25,8403.75,-5706.25,Unsuccessful
ac6273,STHYD-2,CAMP_DIW_01,P01,172,33% OFF,281,435,154,54.8,48332,115.24000000000001,50129.4,1797.4000000000015,Successful
e5804e,STHYD-0,CAMP_DIW_01,P01,172,33% OFF,316,521,205,64.87,54352,115.24000000000001,60040.04000000001,5688.040000000008,Successful
32b8a7,STBLR-2,CAMP_DIW_01,P03,156,25% OFF,378,343,-35,-9.26,58968,117.0,40131.0,-18837.0,Unsuccessful
3f2255,STBLR-3,CAMP_DIW_01,P02,860,33% OFF,381,563,182,47.77,327660,576.2,324400.60000000003,-3259.399999999965,Unsuccessful
75f9b8,STCHE-4,CAMP_SAN_01,P06,415,25% OFF,27,22,-5,-18.52,11205,311.25,6847.5,-4357.5,Unsuccessful
df380c,STBLR-5,CAMP_SAN_01,P05,55,25% OFF,25,21,-4,-16.0,1375,41.25,866.25,-508.75,Unsuccessful
3a1cad,STMDU-3,CAMP_DIW_01,P12,62,50% OFF,87,93,6,6.9,5394,31.0,2883.0,-2511.0,Unsuccessful
d730ac,STCHE-0,CAMP_SAN_01,P06,415,25% OFF,31,26,-5,-16.13,12865,311.25,8092.5,-4772.5,Unsuccessful
8aa62d,STCHE-2,CAMP_SAN_01,P12,62,50% OFF,67,74,7,10.45,4154,31.0,2294.0,-1860.0,Unsuccessful
fd788c,STVSK-1,CAMP_DIW_01,P11,190,50% OFF,43,58,15,34.88,8170,95.0,5510.0,-2660.0,Unsuccessful
fb9e95,STBLR-5,CAMP_DIW_01,P12,62,50% OFF,141,179,38,26.95,8742,31.0,5549.0,-3193.0,Unsuccessful
cefb49,STMYS-3,CAMP_DIW_01,P02,860,33% OFF,322,386,64,19.88,276920,576.2,222413.2,-54506.79999999999,Unsuccessful
f0365e,STCHE-2,CAMP_DIW_01,P09,110,50% OFF,85,90,5,5.88,9350,55.0,4950.0,-4400.0,Unsuccessful
1809f2,STVSK-4,CAMP_SAN_01,P06,415,25% OFF,22,15,-7,-31.82,9130,311.25,4668.75,-4461.25,Unsuccessful
2e3594,STMDU-0,CAMP_DIW_01,P13,350,BOGOF,61,237,176,288.52,21350,175.0,41475.0,20125.0,Successful
e0ef00,STBLR-9,CAMP_SAN_01,P03,200,BOGOF,309,1226,917,296.76,61800,100.0,122600.0,60800.0,Successful
46917a,STVSK-3,CAMP_DIW_01,P12,62,50% OFF,105,115,10,9.52,6510,31.0,3565.0,-2945.0,Unsuccessful
63a2d2,STCHE-3,CAMP_DIW_01,P08,1190,BOGOF,47,186,139,295.74,55930,595.0,110670.0,54740.0,Successful
6ae178,STCHE-7,CAMP_SAN_01,P10,50,25% OFF,30,28,-2,-6.67,1500,37.5,1050.0,-450.0,Unsuccessful
367e8d,STCBE-2,CAMP_SAN_01,P07,300,BOGOF,30,123,93,310.0,9000,150.0,18450.0,9450.0,Successful
0a3c5c,STMDU-1,CAMP_DIW_01,P13,350,BOGOF,47,163,116,246.81,16450,175.0,28525.0,12075.0,Successful
d1bfe5,STMDU-2,CAMP_DIW_01,P02,860,33% OFF,301,385,84,27.91,258860,576.2,221837.00000000003,-37022.99999999997,Unsuccessful
9faad8,STHYD-0,CAMP_SAN_01,P09,90,25% OFF,54,44,-10,-18.52,4860,67.5,2970.0,-1890.0,Unsuccessful
5947fb,STBLR-9,CAMP_SAN_01,P15,3000,500 Cashback,118,251,133,112.71,354000,2500.0,627500.0,273500.0,Successful
e7f270,STVSK-0,CAMP_SAN_01,P01,172,33% OFF,211,322,111,52.61,36292,115.24000000000001,37107.280000000006,815.2800000000061,Successful
06749d,STMDU-2,CAMP_DIW_01,P09,110,50% OFF,47,54,7,14.89,5170,55.0,2970.0,-2200.0,Unsuccessful
eb4f04,STMLR-0,CAMP_SAN_01,P15,3000,500 Cashback,54,89,35,64.81,162000,2500.0,222500.0,60500.0,Successful
ff9fa7,STBLR-9,CAMP_SAN_01,P06,415,25% OFF,43,40,-3,-6.98,17845,311.25,12450.0,-5395.0,Unsuccessful
669d35,STCHE-1,CAMP_DIW_01,P12,62,50% OFF,108,124,16,14.81,6696,31.0,3844.0,-2852.0,Unsuccessful
